cod_comercio,sk_cliente,num_documento,nbr_comercio,nbr_direccion_comercio,Departamento,nbr_provincia_hexagono,nbr_distrito_hexagono,num_latitud,num_longitud,gpvabo,ntrx,grp_economico,gpv,gpv_lm,gpv_l2m,gpv_l3m,gpv_l4m,gpv_l5m,gpv_l6m,kam_final_reasignado,tipo_cartera_final,etiqueta,nbr_mcc,telefono
100000000109021,ff76a63af7f2941338e59f8cb6292d7a77814b4564090750fde1771040e73c21,20611323515,INMOBILIARIA RAMADA,"PISO 1, AV. PRIMAVERA 517, SAN BORJA 15037, PERU",LIMA,LIMA,SANTIAGO DE SURCO,-12.1103956,-76.9880122,11277.0,5.0,ACTIVA HOLDING,65037.1366,8671.8756,79822.6813,52436.6901,5113.66,29666.7767,5011.6761,YOSELIN TORNERO,KAM BDN,TOP 10,AGENTES DE BIENES INMOBILIARIOS - ALQUILER,999099644
152776,c80049ae041038607a8ed8ac14c9719e917c2cd38341705429712cd1ec23b88e,20604690685,LUOXO,"CA. LOS EUCALIPTOS 550, SAN ISIDRO 15076, PERU",LIMA,LIMA,SAN ISIDRO,-12.0975675,-77.0482918,0.0,0.0,LUOXO SAC,113760.636,210879.049,268397.5092,247785.6468,222810.2617,336908.9503,277900.5533,DANIEL LOVON,KAM PYME,ESTABLE,"HOTELES, MOTELES Y POSADAS",949331587
100000000087416,dfb090ca560b5b648308c8f7c2ad592a20f902d76a23b72e9b7ea8a82ad62242,10448181818,DR. FRANCO GONGORA,"INT 1201, C. MONTE ROSA 240, SANTIAGO DE SURCO 15038, PERU",LIMA,LIMA,SANTIAGO DE SURCO,-12.1122263,-76.9902331,7373.8,13.0,IDENT MAGDALENA,10343.92,3188.34,10038.36,22018.41,15368.24,9349.74,10064.76,YOSELIN TORNERO,KAM BDN,ESTABLE,DENTISTAS Y ORTODONTISTAS,992145890
100000000107833,e930229d6cea9a426cf961eec9a64e533bb028d6c31fa725f883bf71c8b93743,10733117406,HYPNOTIC 2,"PISO 1, SUECIA 354, CUSCO 08002, PERU",CUSCO,CUSCO,CUSCO,-13.5148289,-71.9796313,0.0,0.0,GINZA,321092.78,400523.32,421865.64,414656.05,394555.44,283614.25,148658.36,VANESA UMERES,KAM PYME,ESTABLE,"LUGARES PARA BEBER (BEBIDAS ALCOHÓLICAS) – BARES, TABERNAS, CLUBES NOCTURNOS, SALAS DE CÓCTELES Y DISCOTECAS. (DISCOTECAS, PEÑAS, BARES Y PUB'S)",986211111
100000000130185,24a7470edc8082fe84caa8e00fd2975d5e6b7448807bb78a77b7e689c992e19b,20601966043,MOH LINK,"PL. 27 DE NOVIEMBRE 220, SAN ISIDRO 15046, PERU",LIMA,LIMA,SAN ISIDRO,-12.0987561,-77.0296224,0.0,0.0,EMPRESA ADMINISTRADORA MOH S.A.C.,25689.5,105896.5,98154.0,88721.5,100354.5,103014.5,91666.0,RODRIGO RIVERA,KAM BDN,PRECHURN,OTRO SERVICIOS PROFESIONALES,999999999
100000000009921,e7b9cd8a927a02e7c1f6dcbc61294e1617abb9725cb324869475ac991c1b077c,20311815262,EMANSAMO S.R.L.,"PISO 1, SAN PEDRO 139, AREQUIPA 04001, PERU",AREQUIPA,AREQUIPA,AREQUIPA,-16.3974012,-71.529622,2865.542,10.0,LA HUERTA DEL LONCCO,95.0,341.5492,13553.2173,641.787,423.0,0.0,73.0,LUIS PEREZ,KAM BDN,ESTABLE,"HOTELES, MOTELES Y POSADAS",979359204
100000000055806,1251186c5866e8ff294f094b79ab246ac13fe7919b60df51b4f8e76ad7b8e0d9,20529938064,TINTOS & HIELOS SCRL,"AV. LUIS MONTERO S/N URB. MIRAFLORES, R94J+WRM, CASTILLA, PIURA 20002, PERU",PIURA,PIURA,CASTILLA,-5.192673699999999,-80.61795900000001,4396.78,5.0,TINTOS & HIELOS SCRL,12946.52,6565.1,82600.78,29490.66,16710.9,47995.1,68475.32,GUSTAVO MENDOCILLA,KAM PYME,ESTABLE,"LICORERÍAS – CERVEZA, VINOS Y BEBIDAS ALCOHÓLICAS",969993650
100000000095967,b2608e89529470bd0ee34b2bd5c59af5ed5ef79b23383564ae1762bc5eb37d98,20606635070,HUACA LUNA RESTAURANT,"AV. VENEZUELA 825, LIMA 15082, PERU",LIMA,LIMA,BREÑA,-12.0549141,-77.04535419999999,180799.73,1226.0,HUACA LUNA RESTAURANT,185933.703,334211.6,248565.5,208808.8,206377.86,205982.2,239236.84,PILAR PINEDA,KAM PYME,ESTABLE,PASTELERÍAS,981423180
100000000098448,4d0ad18fd57e4b6c7c321c010e2a824924492425413dce42fb1fc6c8a224f05a,20600887701,POLLERÍA CAPORAL,"AV VÍA DE EVITAMIENTO NTE 1857, CAJAMARCA 06001, PERU",CAJAMARCA,CAJAMARCA,CAJAMARCA,-7.1476837,-78.5075196,0.0,0.0,POLLERÍA CAPORAL,222201.5,303110.5,253649.88,222323.15,214376.18,225290.0,225810.5,GUSTAVO MENDOCILLA,KAM PYME,ESTABLE,RESTAURANTES Y VIDA NOCTURNA,931343059
100000000098926,f55f37e4abe8f97ca3be439d05ffbe76c38d02cb75b499c73e01692e8a494bb4,10400118171,SHANGRI-LA NATURAL,"JIRÓN BOLIVAR 186, TRUJILLO 13001, PERU",LA LIBERTAD,TRUJILLO,TRUJILLO,-8.1156469,-79.0294608,83405.55,893.0,SHANGRI-LA NATURAL,50709.6,61289.35,65253.4,69033.15,79945.1,72864.3,75935.1,LUIS DE LUCIO,KAM PYME,ESTABLE,"MINIMARKETS, BODEGAS, SUPERMERCADOS",919576684
100000000100752,44b577aedb9309b50e6103d53432f90283c774a34319ae09f3526430199542ec,10419122446,SALUD NATURAL,"SURQUILLO, PERU",LIMA,LIMA,SURQUILLO,-12.1124923,-77.0122039,4997.0,51.0,SALUD NATURAL,5766.0,5739.0,5608.0,5433.0,11702.0,9977.0,11313.0,JORGE RAMOS,KAM PYME,ESTABLE,FARMACÉUTICOS Y FARMACIAS (DROGUERIAS Y PERFUMERIAS),952330283
100000000023437,7e54bceb0f278fdb037173886c5326b4dddb3e15cd9d7fe95cba8d07902840a8,20393421038,CHEZ MAGGY,"JR INMACULADA 643, PUCALLPA 25001, PERU",UCAYALI,CORONEL PORTILLO,CALLERIA,-8.3799341,-74.5301358,0.0,0.0,CHEZ MAGGY,43689.0,56960.9,42652.0,41541.668,36784.0,43392.5,44868.5,MONICA VALENZUELA,KAM PYME,ESTABLE,RESTAURANTES Y VIDA NOCTURNA,961631537
100000000054520,cc58048f4fbc6cb61ac04af04c16c83b18f2e9469dbec73123d88e1f3fbcd260,20611955716,HOTEL REAL PARIS II,"PISO 2, AV. AVIACIÓN 2494, SAN BORJA 15036, PERU",LIMA,LIMA,SAN BORJA,-12.0907011,-77.0034479,96517.965,1131.0,HOTEL REAL PARIS II,79920.0,138136.0,143401.0,131525.0,120354.0,130980.0,110067.0,VICTOR ALVARADO,KAM PYME,ESTABLE,"HOTELES, MOTELES Y POSADAS",970941644
100000000085858,db5a62e8a7b77bd1925ed6e2a557e879b24f1fd0dc6d08162867479e9baaa3cf,20601102049,CAMPS PIZZA,"ATE, PERU",LIMA,LIMA,ATE,-12.023711,-76.8940169,25565.3,719.0,CAMPS PIZZA,53419.0,60248.9,57376.5,47515.5,51290.5,70903.7,72777.0,JENIFER LLAMPASI,KAM PYME,ESTABLE,RESTAURANTES Y VIDA NOCTURNA,993428422
100000000092496,10a8de442d5b8b531dee263014a47515bbe9b25334cececbd1da0c628e6032c7,20604977186,LICORERIA GIANDER,"A, CALLAO 07031, PERU",CALLAO,CALLAO,CALLAO,-11.9978348,-77.1205612,122190.4,1719.0,LICORERIA GIANDER,140041.2651,158479.0979,156726.37,160738.78,123408.1439,152677.42,135097.17,PILAR PINEDA,KAM PYME,CRECIMIENTO,PRODUCTOS PERECEDEROS (NO CLASIFICADOS EN OTRA MCC),931702315
100000000108098,10d0e52741726ce483552e0370204bc9e8f3b6b543cafad2e793160673cda8aa,20505851316,MARROQUINERA VALENCIA LINK,"CA. TERRAZOS 1689, SAN JUAN DE LURIGANCHO 15431, PERU",LIMA,LIMA,SAN JUAN DE LURIGANCHO,-12.0040206,-77.001835,0.0,0.0,VALENCIA LEATHER,56659.2,131775.85,55549.5,38475.37,43110.1,46806.5,40380.7,LUIS PEREZ,KAM BDN,TOP 10,"PRODUCTOS POR PIEZA, NOCIONES Y OTROS PRODUCTOS SECOS",993794086
100000000016245,3d9322862b9b79169d31e6439f3bdc30f74a10e231370cf608d292870c4e4722,20122090290,FREEWAY,"INT 205, CENTRO COMERCIAL ARENALES, AV. GRAL. JUAN ANTONIO ÁLVAREZ DE ARENALES 1737, LINCE 15046, PERU",LIMA,LIMA,LINCE,-12.0819773,-77.0356669,57042.178,111.0,FREEWAY,62618.0,141794.55,35889.0,31434.0,24483.0,37884.0,25535.0,JORGE RAMOS,KAM PYME,ESTABLE,TIENDAS DE MERCANCÍAS DEPORTIVAS,987090955
100000000026835,6c93f7af1f46f6305eb3f741c3ede04a61e0bbf6e793c855dd19d52acdf9a462,20610978658,MUNDO RUEDAS,"AV. NICOLÁS AYLLÓN 212, LIMA 15018, PERU",LIMA,LIMA,LIMA,-12.0563557,-77.0122536,60865.795,535.0,MUNDO RUEDAS,21177.19,43422.34,11827.52,40112.71,45473.18,33265.53,49683.23,DANIEL LOVON,KAM PYME,ESTABLE,TIENDAS DE PARTES Y ACCESORIOS AUTOMOTRICES.,991008004
100000000033277,22def025628d9e963b5ea74e9aa96efccea4450d7fd1c5ff9fa7c4190650438c,20604093580,MI CELU -JR SARGENTO LORES 253,"PISO 2, AV. JOSÉ ABELARDO QUIÑONES 1010, IQUITOS 16001, PERU",LORETO,MAYNAS,SAN JUAN BAUTISTA,-3.7652168,-73.2644177,4711.121,21.0,ZONA MOVIL,16166.5,29270.5,22084.0,22012.9,24969.0,43383.99,46190.3,GUSTAVO MENDOCILLA,KAM PYME,ESTABLE,SOFTWARE ,982763010
100000000076422,6ce3d946ea166ae9e3cd4ceee4588aeca0d506fd1a2e6648ff481c59e78fc16d,20612689548,GRUPO NEYRA S.A.C.,"PISO 2, PL. SAN FRANCISCO 325, CUSCO 08002, PERU",CUSCO,CUSCO,CUSCO,-13.5192495,-71.9812043,38360.0,158.0,GRUPO NEYRA S.A.C.,52901.0,64496.0,61450.0,85973.0,88088.0,47686.0,39166.0,PILAR PINEDA,KAM PYME,ESTABLE,"PRODUCTOS POR PIEZA, NOCIONES Y OTROS PRODUCTOS SECOS",961269482
100000000108066,50d34c1961b488db305eff2084702854a15df31851a4c3e419ef1408ef92e2f5,20110168803,CLINICA MONTESUR,"PISO 1, EL POLO 505, SANTIAGO DE SURCO 15023, PERU",LIMA,LIMA,SANTIAGO DE SURCO,-12.1033633,-76.97299559999999,166874.711,61.0,CLINICA MONTESUR,682707.336,626865.1034,645776.2,663751.5163,593903.165,653334.2513,679456.2044,YOSELIN TORNERO,KAM BDN,TOP 10,HOSPITALES (CLINICAS Y CENTROS MEDICOS),943965172
100000000137037,b872c4cf73c9a408091f33e13e0ec1b1b091a088b6230a869ad6ad1db848f06c,20604652201,MARSALA,"PISO 8, C. MIGUEL DASSO 160, SAN ISIDRO 15073, PERU",LIMA,LIMA,SAN ISIDRO,-12.1068152,-77.0403757,269418.07,4970.0,FARENET,69963.29,65092.01,53671.02,22041.4,31355.0,65866.63,418113.86,LUIS PEREZ,KAM BDN,ESTABLE,TALLERES DE SERVICIO AUTOMOTRIZ (NO COMERCIANTE),993058620
200000000003631,eebb5a5e62639dc7a05e053215bd85d7734c1c20f36bd61ca092d0f6da3bcf4a,20613260774,EL SABROSITO,AV. CORONEL ALFONSO UGARTE 175 CER. DE BARRANCA,LIMA,BARRANCA,BARRANCA,-10.75271314295,-77.760269499275,50050.325,924.0,EL SABROSITO,17904.0,19150.0,17944.8,23464.0,38188.5,48017.9,49912.0,ANDRES RAMIREZ,KAM PYME,ESTABLE,RESTAURANTES Y VIDA NOCTURNA,914931631
200000000009078,912abea5a9c35ee9c4b279ce3e739b85407dc324eb8975e1f4aa17329a578363,20601703450,ESTACION DE SERVICIOS KALIN CALIFORNIA SAC,MZ G LOTE 01 URB SAN JOSE DE CALIFORNIA,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,-8.135489399999999,-79.0401394,602028.38,7472.0,ESTACION DE SERVICIOS KALIN CALIFORNIA,621642.68,754239.68,656124.41,628422.48,637005.1,627759.0,630534.16,LUIS DE LUCIO,KAM PYME,TOP 10,"ESTACIONES DE SERVICIO (CON O SIN SERVICIOS DE ASISTENCIA) / GRIFOS, SERVICIO Y EXPENDIO DE GASOLINA",927645163
100000000019451,af681ba32d27fc6572467292e5111b1a37b3b87e58d3a24b3645567352a333ce,20611030500,ADUNI SCHOOL,"PISO 2, C. RÍO TIGRE 131, PUCALLPA 25000, PERU",UCAYALI,CORONEL PORTILLO,CALLERIA,-8.3742693,-74.5370994,42540.094,133.0,ADUNI SCHOOL,55525.0,84433.0,55924.0,50585.0,51380.0,43925.0,38220.0,VIANUSSA CANO,KAM PYME,ESTABLE,CENTROS DE ENSEÑANZA PRIMARIA Y SECUNDARIA,945542181
100000000076141,dd044b12660d640e207e90c21671c8a6a24a7404c1472981b4370a105ab77539,20605759760,SÚPER MASS,"PISO 2, AV. AREQUIPA 579, LIMA 15328, PERU",LIMA,LIMA,COMAS,-11.9565866,-77.04975730000001,1849.0,67.0,SUPER MASS,12818.2,27825.9,2784.6,2876.4,2928.9,3173.0,2917.6,VIANUSSA CANO,KAM PYME,ESTABLE,TIENDAS MINORISTAS MISCELÁNEAS Y ESPECIALIZADAS,936648664
100000000134300,c5171dc218cda267a5d86641a31aaffe3a03be6d0a4cc585154aa8ea38427785,20608543156,TABACO Y RON  JARD,"AV. TÚPAC AMARU 711, TRUJILLO 13001, PERU",LA LIBERTAD,TRUJILLO,TRUJILLO,-8.0984348,-79.0291855,0.0,0.0,TABACO Y RON,18509.6,39415.0,64414.15,58237.9,68783.65,75374.0,79186.7,LUIS DE LUCIO,KAM PYME,ESTABLE,PRODUCTOS PERECEDEROS (NO CLASIFICADOS EN OTRA MCC),949185536
100000000051174,03042704bab04b838f164ebbf573b148e3ef171619aafd5644e105b4753d74bb,10434651943,QOSQO TULLU,"PISO 2, AV TULLUMAYO 459, CUSCO 08000, PERU",CUSCO,CUSCO,WANCHAQ,-13.5208021,-71.9734866,14756.34,229.0,QOSQO 1,67477.06,121833.26,146514.52,100875.38,112654.69,144697.82,127787.56,RODRIGO RIVERA,KAM BDN,ESTABLE,"LUGARES PARA BEBER (BEBIDAS ALCOHÓLICAS) – BARES, TABERNAS, CLUBES NOCTURNOS, SALAS DE CÓCTELES Y DISCOTECAS. (DISCOTECAS, PEÑAS, BARES Y PUB'S)",986211111
100000000087412,a975704fd5575daf993bcbbc4543223e05a11c4d4db90142064b32711b751049,10448148209,DRA. SHEYLA SALAZAR,"INT 1201, C. MONTE ROSA 240, SANTIAGO DE SURCO 15038, PERU",LIMA,LIMA,SANTIAGO DE SURCO,-12.1122263,-76.9902331,39322.9,21.0,IDENT MAGDALENA,21632.4,19388.25,18906.3,28380.0,21571.24,22025.0,0.0,YOSELIN TORNERO,KAM BDN,ESTABLE,DENTISTAS Y ORTODONTISTAS,957587883
100000000100672,425fe0ec474da3e4926143f1d25beb8849fe9baaf88ba48ff408ffb9d13e6dbb,20609333171,POLLERIA DLUCHOS QUINTANAS,"AV. MANUEL VERA ENRÍQUEZ 23428, TRUJILLO 13001, PERU",LA LIBERTAD,TRUJILLO,TRUJILLO,-8.104930999999999,-79.0314767,0.0,0.0,D LUCHOS POLLERIA,454698.08,688990.53,573645.59,574939.45,523607.16,555980.91,610346.172,LUIS DE LUCIO,KAM PYME,TOP 10,RESTAURANTES Y VIDA NOCTURNA,941510350
100000000130206,a91f7e520536174379f36d4db036190931d97741d786534489c1b4e0b8c9f2f7,20604257183,EQUIPOS DX PERU,"2030, AVENIDA DU 5358, MIRAFLORES 15074, PERU",LIMA,LIMA,MIRAFLORES,-12.1164743,-77.0283642,14061.0,11.0,EQUIPOS DX PERU,18998.0,23388.5,24314.4,56093.6,96471.44,57557.62,70365.56,CYNTHIA CARRION,KAM PYME,ESTABLE,"MANTENIMIENTO, REPARACIÓN Y SERVICIOS INFORMÁTICOS (NO CLASIFICADOS EN OTRO MCC)",991341690
200000000063196,920eeab27c3380de5b28ca0898bbd2438618a0fd57d747c14c5e73fbba49e1e4,20612349071,ESTACION DE SERVICIOS PETROMAC,AV MATEO PUMACAHUA KILÓMETRO 28.5 SECTOR TAMBO CANCHA S/N,LIMA,LIMA,VILLA EL SALVADOR,-76.96372985839844,-12.192852020263672,38926.598,545.0,ESTACION DE SERVICIOS PETROMAC,269889.55,229125.65,0.0,0.0,0.0,0.0,0.0,AARÓN GARCÍA,KAM PYME,CRECIMIENTO,"ESTACIONES DE SERVICIO (CON O SIN SERVICIOS DE ASISTENCIA) / GRIFOS, SERVICIO Y EXPENDIO DE GASOLINA",900904063
100000000051701,8be63b2a80edccd04bdfab0342c9a33c60eda5ac1c6a64cdefc2be22fab01cad,20455823880,PULSO CLINICA - MOQUEGUA,"AV. JAVIER PRADO ESTE 2932, LIMA 15037, PERU",LIMA,LIMA,SAN BORJA,-12.08729,-76.9951234,5809.83,55.0,PULSO CLINICA - AREQUIPA,78298.99,58156.38,80527.02,86071.61,79530.48,85758.01,87216.25,LUIS PEREZ,KAM BDN,ESTABLE,OTROS SERVICIOS MÉDICOS,995960880
100000000108293,8f866112f3cf37b2eaef610e42198a659a5380bfba539d744e190b127378b1c7,20106502596,FASHION FACTORY AVIACION 3139,"PISO 1, AV. AVIACIÓN 3139, SAN BORJA 15037, PERU",LIMA,LIMA,SAN BORJA,-12.1014431,-77.001398,37718.6,517.0,FASHION FACTORY,42489.8,64377.7,37714.4,28283.4,31080.1,35718.5,44640.95,VANESA UMERES,KAM PYME,ESTABLE,"UNIFORMES Y ROPA COMERCIAL PARA HOMBRES, MUJERES Y NIÑOS",998181915
100000000132209,16080727bfa296977e90d705cf9bdf31db20d2b1cd30ac709bb2772e8481b5d1,10000269706,AL PALO A LA PARRILLA,"A.H 6 DE JULIO, PUCALLPA 25004, PERU",UCAYALI,CORONEL PORTILLO,YARINACOCHA,-8.3678628,-74.5664666,0.0,0.0,AL PALO Y LA PARRILLA,74387.376,90102.51,70354.7,84955.2,93972.52,97255.9,101078.15,MONICA VALENZUELA,KAM PYME,ESTABLE,RESTAURANTES Y VIDA NOCTURNA,961844094
200000000068162,04a6c822880cdace72cbd76236b4d9fbd39dc1468e010aad65452dea4617115f,20600783981,DON NICO STEAK HOUSE,CAL.8 DE OCTUBRE NRO. 271 DPTO. 503 URB. SANTA CRUZ,LIMA,LIMA,MIRAFLORES,-77.04615783691406,-12.113117218017578,23039.95,66.0,DON NICO STEAK HOUSE,226037.62,159052.92,71474.11,64071.05,56412.2,51090.75,57372.91,RICARDO TERAN,KAM PYME,CRECIMIENTO,PASTELERÍAS,955546571
100000000009380,bcbcc95070465fccb2b936788d34928665a753f6952daef0f93dd44f5403c5ad,10320420704,MULTITIENDA CARMEN,"PISO 483, C. MANCO CÁPAC 483, MIRAFLORES 15074, PERU",LIMA,LIMA,MIRAFLORES,-12.1274884,-77.0298856,42227.056,2641.0,MULTITIENDA CARMEN,53523.81,73254.702,71228.58,66312.8054,64928.7867,66921.236,58530.54,JORGE CALLE,KAM PYME,ESTABLE,"MINIMARKETS, BODEGAS, SUPERMERCADOS",973270782
100000000051661,af7b068b284f87d7199290cb1fdbdcd6432ad745d83b7f14e0e74f5fad1c85d1,20229867246,TRANSPORTES JULIO CESAR CHIMBOTE,"AU. PANAMERICANA N 770, CHIMBOTE 02804, PERU",ANCASH,SANTA,CHIMBOTE,-9.104779299999999,-78.5578073,1258.0,25.0,TRANSPORTES JULIO CESAR CARHUAZ,286781.05,338034.05,298179.0,302243.5,295293.0,333836.5,335426.0,YOSELIN TORNERO,KAM BDN,ESTABLE,SERVICIOS DE TRANSPORTE (NO CLASIFICADOS EN OTRO MCC),941315483
100000000088107,058af1a296391481e18e32a89c6780ef85361a1a08199639629aa084f7021cc1,20109709116,CADDIN,"D201, AV. DE LAS ARTES NTE. 1014, SAN BORJA 15037, PERU",LIMA,LIMA,SAN BORJA,-12.0899659,-76.99588100000001,1428.0,1.0,CADDIN,158513.0,86622.14,69777.78,41442.64,41295.0,16098.0,39038.86,YOSELIN TORNERO,KAM BDN,CRECIMIENTO,SUMINISTROS INDUSTRIALES (NO CLASIFICADOS EN OTRO MCC),945404361
100000000118822,48a1a2517befd819fa4974f2443a5a0405891e8715a9466e412aff2389d169e2,20603730403,COCOS BURGER,"AV. GUARDIA CIVIL SUR 444, SANTIAGO DE SURCO 15054, PERU",LIMA,LIMA,SANTIAGO DE SURCO,-12.1668068,-76.9904921,53423.5,2121.0,COCOS BURGER,325389.0,389740.9,367544.1,360753.15,332575.4,357639.1,363711.7,AARÓN GARCÍA,KAM PYME,ESTABLE,RESTAURANTES Y VIDA NOCTURNA,915191289
100000000136217,83ed126856e82bf451bfa4f5279ac5080e7dd7227375630bbcff30060aec5957,20102026986,PLUMAS  ONLINE,"SAMUEL LUIS VILLARAN 228, LIMA 15803, PERU",LIMA,LIMA,SAN JUAN DE MIRAFLORES,-12.1527792,-76.9699656,0.0,0.0,PLUMAS S.A.C.,354816.3927,633925.0878,396501.9608,414719.469,364608.244,438448.95,511691.6404,LUIS PEREZ,KAM BDN,TOP 10,ALMACENES DE SUMINISTROS PARA EL HOGAR,999999999
200000000066824,8fe68f7688dbba890d5b80f9517dd58ed7504622563bad6d3f97b34fbda6cef2,20521020149,BOTICAS JHODAAL - SURCO 4,CA. ROSENDO LEDER 611 URB. SAN JUAN ZONA A,LIMA,LIMA,SAN JUAN DE MIRAFLORES,-12.15365219116211,-76.97628021240234,0.0,3.0,BOTICAS JHODAAL,255519.16,277510.9,251701.72,273599.58,249229.0,234215.88,245673.3,RICARDO TERAN,KAM PYME,TOP 10,HOSPITALES (CLINICAS Y CENTROS MEDICOS),993925775
100000000009978,60ba6090980038a78d9cd5237f1926c48504056684a88e011fe9a6c1b1ea94a4,20512218424,TRIMAX CAILLOMA,"PISO 1, JR. NAPO 171, BREÑA 15082, PERU",LIMA,LIMA,BREÑA,-12.0519605,-77.0522586,28471.912,62.0,TRIMAX NAPO,173741.7946,161706.3657,95020.852,185357.979,109356.5695,134273.0888,106065.38,ANABEL SANTAMARIA,KAM BDN,CRECIMIENTO,PRODUCTOS NO PERECEDEROS (NO CLASIFICADOS EN OTRA MCC),998751216
100000000042336,d05427ba350e9eb554bf7fb7216ad641f12959279e7a21757ef617b3e13e4a55,20546153372,GPC 2 - SUMINISTROS,"DE LA UNION 166, ATE 15012, PERU",LIMA,LIMA,ATE,-12.0535478,-76.95985519999999,0.0,0.0,GPC CALLAO,209048.5,237173.5,244244.4,273196.5,297703.5,295917.3395,271648.3,ANABEL SANTAMARIA,KAM BDN,ESTABLE,TIENDAS DE PARTES Y ACCESORIOS AUTOMOTRICES.,922315358
100000000092480,fa3943c1329a564532a5d6e16ddad6d4be88fcc8ea4a9e094eb0535a29061e3f,20603490429,JUMP SPOT  LA MARINA,"AV. DE LA MARINA 2355, SAN MIGUEL 15087, PERU",LIMA,LIMA,SAN MIGUEL,-12.0798963,-77.0887044,63017.6,1266.0,JUMP SPOT,567709.79,675155.843,599459.92,597489.79,413602.2,647992.09,613310.1,GUILLERMO MERINO,KAM BDN,TOP 10,"MINIMARKETS, BODEGAS, SUPERMERCADOS",981255309
100000000095668,0b0a9e82009b2f12987f7d7a81f8d377cfcacb97b108609ab8d5282b7007fb13,20609851938,PLAYINVR,"C. LAS TURMALINAS 103, SANTIAGO DE SURCO 15023, PERU",LIMA,LIMA,SANTIAGO DE SURCO,-12.0917973,-76.967034,0.0,0.0,PLAYINVR,112381.5,95040.1,71584.2,75594.6,58401.9,90250.2,126852.9,GUSTAVO MENDOCILLA,KAM PYME,ESTABLE,CLUBES MAYORISTAS,949992951
100000000107590,fadc962af7e4ca556d66c8d421c8cd4258eec70decc51f679265df2d46d52a3e,20611209631,EF PERFUMES,"AV. GUARDIA CIVIL SUR 1035, CHORRILLOS 15056, PERU",LIMA,LIMA,CHORRILLOS,-12.1728318,-76.9927479,14944.0,167.0,EF PERFUMES,59191.0,128841.9,78001.0,66687.0,69511.0,68032.5,15022.0,CYNTHIA CARRION,KAM PYME,TOP 10,TIENDAS DE COSMÉTICOS,935800364
100000000118334,25f24c6fa274e3eca6d6050dcb992132c6d36629faf409ba2b913e683a0a3645,20338395290,TIENDA PAL ZILERI - CC JOCKEY PLAZA,"PISO 895, AV. JORGE BASADRE GROHMANN 895, SAN ISIDRO 15073, PERU",LIMA,LIMA,SAN ISIDRO,-12.095443,-77.0406951,107881.826,67.0,TIENDA HUGO BOSS - CC JOCKEY PLAZA,2084479.11,4557201.5277,3379912.4936,2357940.5328,2673927.781,3185072.8679,3122665.0406,LUIS PEREZ,KAM BDN,TOP 10,"UNIFORMES Y ROPA COMERCIAL PARA HOMBRES, MUJERES Y NIÑOS",934595330
100000000142206,25cb8083eac95f95bc317339876ac2dad07d0f6ae2e9bb40a58785fdddc21a70,20614136538,CHURRASQUERIA VILLARICA,"PISO 2, AV. MANCO CÁPAC 105, BAÑOS DEL INCA 06004, PERU",CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,-7.164805999999999,-78.4684188,0.0,0.0,VILLA RICA CHURRASQUERIA,0.0,47973.7,118029.0,122212.25,171243.1,182629.2,176551.9,LUIS PEREZ,KAM BDN,RECUPERO,RESTAURANTES Y VIDA NOCTURNA,976300814
100000000005631,ffd44fdb60feb54e37ab1d8353baa20419bc03585fdf0a868d1b3255ed118c53,20557616048,MULTISERVICIOS IMAN,"AV. MORALES DUÁREZ 184, CARMEN DE LA LEGUA - REYNOSO 07006, PERU",CALLAO,CALLAO,CALLAO,-12.0401511,-77.0988811,68876.169,215.0,MULTISERVICIOS IMAN,87145.89,56053.22,57492.65,83431.51,84075.65,61459.65,77943.9,PILAR PINEDA,KAM PYME,CRECIMIENTO,TALLERES DE SERVICIO AUTOMOTRIZ (NO COMERCIANTE),946294335
100000000048353,52e730eea38ead3018bf86fc37f2cb8ae1d38ce17294e6d2aa425040272ba52b,20611872292,KAMILA CAFE,"LOTE 16, MZ A 22, LIMA 15023, PERU",LIMA,LIMA,SANTIAGO DE SURCO,-12.0979648,-76.9620946,72342.91,1462.0,KAMILA CAFE,330861.01,359230.13,379902.73,173033.33,0.0,0.0,0.0,ANDRES RAMIREZ,KAM PYME,TOP 10,PASTELERÍAS,902795905
100000000053556,36e82e11339a29aa3930516de1204e1112558cba02dd7e797516e9fdce008b6c,20131366451,MUNI DE PUNTA HERMOSA - PREDIAL,"2VQP+MC2, AV JOSEFINA, SAN MARTÍN DE PORRES 15112, PERU",LIMA,LIMA,SAN MARTIN DE PORRES,-11.9608674,-77.1139824,350984.011,588.0,MUNI DE PUNTA HERMOSA - ARBITRIOS,424302.56,289386.62,397847.46,302194.18,278613.0,364965.29,298351.9082,GUILLERMO MERINO,KAM BDN,ESTABLE,PAGOS DE IMPUESTOS,940095273
100000000055210,6b6c2af99ac4869ffb15cbbad90fca908386d508498aa2793dbb78d2907601ac,20536246852,TONY ROMAS,"PISO 1, AV. GRAL. MENDIBURU 1007, MIRAFLORES 15074, PERU",LIMA,LIMA,MIRAFLORES,-12.1116776,-77.0487023,42735.37,503.0,RASSON,204120.13,245926.73,232326.02,231931.78,181918.77,252697.55,252448.35,LORENA RODAS,KAM PYME,ESTABLE,RESTAURANTES Y VIDA NOCTURNA,998274017
